target_comb_idx,OBSID,R1_pred,R2_pred,R3_pred,pred_C1
2575_164,2575,0,0.0,0.0,0
2575_248,2575,1,0.0,1.0,0
2575_286,2575,1,0.0,0.0,0
2575_353,2575,1,0.0,0.0,0
2575_452,2575,1,0.0,1.0,0
2575_482,2575,0,0,0,0
2575_516,2575,0,0.0,1.0,0
2575_85,2575,0,0.0,1.0,0
2576_112,2576,1,0,1,0
2576_122,2576,0,0.0,0.0,1
2576_148,2576,0,0.0,1.0,0
2576_204,2576,0,0.0,1.0,1
2576_290,2576,0,0.0,1.0,0
2576_321,2576,0,0.0,1.0,0
2576_325,2576,0,0.0,1.0,0
2576_33,2576,0,0.0,1.0,0
2585_110,2585,0,0.0,1.0,0
2585_189,2585,1,0.0,1.0,0
2585_204,2585,0,0.0,1.0,0
2585_212,2585,0,0.0,1.0,0
2585_218,2585,0,0.0,1.0,0
2585_288,2585,0,0.0,1.0,0
2585_58,2585,0,0.0,1.0,0
2588_129,2588,0,0.0,0.0,1
2588_139,2588,1,0.0,1.0,0
2588_159,2588,0,0.0,0.0,0
2588_171,2588,0,0.0,0.0,1
2588_20,2588,0,0.0,1.0,1
2588_47,2588,0,0,1,0
2588_63,2588,1,0.0,1.0,0
2588_8,2588,0,0.0,1.0,1
2589_0,2589,0,0.0,0.0,1
2589_10,2589,1,0.0,1.0,0
2589_100,2589,0,0.0,1.0,0
2589_112,2589,1,0.0,0.0,0
2589_114,2589,0,0.0,0.0,1
2589_32,2589,0,0.0,1.0,0
2589_96,2589,1,0.0,0.0,0
2590_16,2590,0,0.0,1.0,0
2590_28,2590,1,0.0,1.0,0
2590_40,2590,0,0.0,0.0,0
2590_52,2590,0,0.0,1.0,1
2590_54,2590,0,0.0,0.0,1
2590_8,2590,0,0.0,1.0,0
2590_80,2590,1,0.0,1.0,0
2591_346,2591,0,0.0,1.0,1
2591_436,2591,1,0.0,1.0,0
2591_472,2591,0,0.0,0.0,1
2591_509,2591,1,0.0,1.0,0
2591_715,2591,0,0.0,1.0,0
2591_717,2591,1,0.0,1.0,0
2591_747,2591,1,0.0,0.0,0
2592_10,2592,0,0.0,1.0,1
2592_132,2592,0,0.0,1.0,0
2592_165,2592,0,0.0,0.0,0
2592_316,2592,0,0,0,0
2592_334,2592,0,0.0,0.0,1
2592_361,2592,0,0.0,1.0,0
2592_394,2592,0,0.0,0.0,0
2592_455,2592,1,1.0,1.0,0
2593_130,2593,0,0.0,0.0,1
2593_135,2593,1,0,1,0
2593_18,2593,1,0.0,0.0,1
2593_216,2593,0,0.0,0.0,1
2593_228,2593,1,0.0,0.0,0
2593_266,2593,0,0,0,1
2593_30,2593,0,0.0,0.0,1
2593_370,2593,1,1.0,1.0,0
2593_382,2593,0,0.0,0.0,1
2595_310,2595,0,0.0,0.0,1
2595_317,2595,0,0.0,0.0,1
2595_479,2595,1,0.0,1.0,0
2595_556,2595,0,0.0,0.0,1
2595_616,2595,0,0.0,1.0,0
2595_626,2595,1,0,1,0
2595_640,2595,0,0.0,0.0,1
2595_694,2595,0,0.0,1.0,0
2596_0,2596,0,0.0,0.0,1
2596_116,2596,0,0.0,1.0,0
2596_143,2596,0,0.0,1.0,0
2596_149,2596,0,0.0,1.0,0
2596_151,2596,0,0,1,0
2596_173,2596,0,0,0,0
2596_20,2596,1,1.0,1.0,0
2596_24,2596,0,0.0,1.0,0
2596_44,2596,1,0.0,1.0,0
2597_108,2597,1,1.0,1.0,0
2597_142,2597,1,0.0,1.0,0
2597_168,2597,1,0.0,1.0,0
2597_182,2597,1,0,1,0
2597_44,2597,0,0.0,1.0,0
2597_78,2597,0,0.0,1.0,0
2597_88,2597,1,0.0,1.0,0
2597_91,2597,0,0.0,1.0,0
2598_0,2598,0,0.0,0.0,1
2598_132,2598,0,0.0,0.0,0
2598_150,2598,0,0.0,0.0,0
2598_20,2598,0,1.0,1.0,0
2598_24,2598,0,1.0,1.0,0
2598_44,2598,1,0.0,1.0,0
2598_52,2598,0,0.0,0.0,1
2599_170,2599,0,0.0,0.0,0
2599_254,2599,0,0.0,1.0,0
2599_290,2599,1,0.0,0.0,0
2599_359,2599,0,0.0,1.0,0
2599_466,2599,0,0.0,1.0,0
2599_536,2599,1,0.0,1.0,0
2599_91,2599,0,0.0,1.0,0
2602_0,2602,0,0.0,0.0,1
2602_136,2602,1,0.0,1.0,0
2602_144,2602,0,0.0,1.0,1
2602_146,2602,0,0.0,1.0,0
2602_44,2602,1,0.0,1.0,0
2602_52,2602,1,0.0,1.0,0
2602_80,2602,0,0.0,1.0,0
2603_27,2603,0,0.0,1.0,1
2603_35,2603,0,0.0,1.0,0
2603_54,2603,1,0.0,1.0,0
2603_62,2603,0,0.0,0.0,0
2603_80,2603,1,0.0,1.0,0
2603_92,2603,0,0.0,1.0,0
2603_98,2603,0,0.0,0.0,0
2604_121,2604,0,0.0,1.0,0
2604_134,2604,0,0.0,0.0,1
2604_146,2604,0,0.0,0.0,1
2604_171,2604,0,0,0,0
2604_19,2604,0,0.0,0.0,0
2604_192,2604,0,0.0,1.0,1
2604_287,2604,1,1.0,1.0,0
2604_313,2604,0,0.0,0.0,1
2604_39,2604,0,0,1,0
2605_0,2605,0,0.0,0.0,1
2605_137,2605,0,0.0,1.0,0
2605_145,2605,0,0.0,1.0,0
2605_147,2605,0,0.0,0.0,0
2605_42,2605,0,0.0,1.0,0
2605_50,2605,1,1.0,1.0,0
2605_79,2605,1,1.0,1.0,0
2605_85,2605,0,0,1,0
2606_10,2606,1,0.0,1.0,0
2606_24,2606,0,0.0,1.0,0
2606_34,2606,1,0.0,1.0,0
2606_38,2606,0,0.0,1.0,1
2606_88,2606,0,0.0,0.0,1
2606_96,2606,1,0.0,1.0,0
2606_98,2606,0,0.0,1.0,0
2608_136,2608,1,0.0,1.0,0
2608_164,2608,1,0.0,1.0,0
2608_192,2608,1,0.0,1.0,0
2608_264,2608,0,0.0,1.0,0
2608_271,2608,0,0.0,1.0,0
2608_287,2608,0,0.0,1.0,0
2608_51,2608,1,1.0,1.0,1
2609_152,2609,1,0.0,1.0,0
2609_160,2609,1,0.0,1.0,0
2609_172,2609,0,0.0,1.0,1
2609_178,2609,1,1,1,0
2609_20,2609,0,0.0,1.0,0
2609_221,2609,0,0.0,1.0,1
2609_32,2609,1,1,0,0
2609_56,2609,0,0,0,1
2609_78,2609,1,0.0,1.0,0
2609_8,2609,0,0.0,0.0,1
2609_96,2609,0,0,1,0
2610_189,2610,1,1.0,1.0,0
2610_224,2610,0,0.0,1.0,0
2610_241,2610,1,1,1,0
2610_257,2610,1,1.0,1.0,0
2610_272,2610,0,0.0,0.0,1
2610_282,2610,0,0.0,1.0,0
2610_58,2610,0,0.0,1.0,1
2610_90,2610,0,1.0,1.0,0
2613_147,2613,1,0.0,1.0,0
2613_151,2613,0,0.0,0.0,1
2613_157,2613,0,0.0,0.0,1
2613_158,2613,0,0.0,1.0,1
2613_270,2613,0,0.0,0.0,1
2613_33,2613,1,0.0,1.0,0
2613_58,2613,0,0.0,0.0,1
2614_315,2614,1,0.0,1.0,0
2614_350,2614,0,0.0,0.0,1
2614_412,2614,1,0.0,1.0,0
2614_455,2614,0,0.0,0.0,0
2614_503,2614,0,0,1,0
2614_538,2614,0,0,0,0
2614_734,2614,0,0.0,0.0,1
2614_77,2614,0,0.0,1.0,0
2614_806,2614,0,0.0,0.0,1
2615_195,2615,0,0.0,0.0,1
2615_239,2615,0,0.0,0.0,1
2615_274,2615,0,0.0,0.0,1
2615_29,2615,1,1.0,1.0,0
2615_307,2615,0,0.0,0.0,0
2615_362,2615,0,0.0,0.0,1
2615_379,2615,0,0.0,0.0,0
2615_82,2615,1,0,1,0
2616_122,2616,0,0.0,1.0,0
2616_134,2616,0,1.0,1.0,0
2616_210,2616,1,0.0,1.0,0
2616_25,2616,1,0.0,1.0,0
2616_258,2616,0,0.0,1.0,0
2616_39,2616,0,0.0,1.0,0
2616_85,2616,1,0.0,1.0,0
2617_0,2617,0,0.0,0.0,1
2617_127,2617,1,0,1,0
2617_20,2617,1,0.0,1.0,0
2617_36,2617,0,0.0,1.0,1
2617_44,2617,0,0.0,1.0,0
2617_56,2617,0,0.0,1.0,0
2617_60,2617,0,0.0,1.0,1
2617_62,2617,1,0.0,1.0,0
2617_90,2617,0,0,1,0
2618_10,2618,1,0.0,1.0,0
2618_24,2618,0,1.0,0.0,1
2618_34,2618,1,0.0,1.0,0
2618_38,2618,0,1.0,0.0,1
2618_82,2618,1,0.0,1.0,0
2618_86,2618,0,0.0,0.0,1
2618_90,2618,1,1,1,0
2618_98,2618,0,0.0,1.0,0
2620_244,2620,0,0.0,1.0,0
2620_247,2620,0,0.0,1.0,1
2620_288,2620,1,0.0,1.0,0
2620_344,2620,0,1.0,0.0,1
2620_463,2620,0,0.0,1.0,1
2620_48,2620,1,0,1,0
2620_50,2620,0,0.0,1.0,1
2620_508,2620,1,0.0,1.0,0
2621_107,2621,0,0,1,0
2621_144,2621,1,0.0,1.0,0
2621_146,2621,0,0.0,1.0,0
2621_166,2621,0,0.0,0.0,1
2621_22,2621,1,1.0,1.0,0
2621_83,2621,0,1.0,1.0,0
2621_9,2621,1,0.0,1.0,0
2621_93,2621,0,0.0,1.0,1
2622_174,2622,0,0,0,1
2622_205,2622,1,0.0,0.0,0
2622_253,2622,0,0.0,1.0,0
2622_274,2622,0,0.0,1.0,0
2622_278,2622,1,0.0,1.0,0
2622_280,2622,0,0,0,0
2622_288,2622,0,0.0,0.0,1
2622_310,2622,1,0.0,0.0,0
2622_64,2622,0,0,0,0
2622_90,2622,0,0.0,0.0,1
2623_107,2623,0,1.0,1.0,0
2623_110,2623,0,0,1,0
2623_190,2623,0,1.0,0.0,1
2623_235,2623,0,0.0,1.0,0
2623_267,2623,0,1.0,1.0,0
2623_276,2623,0,0.0,0.0,1
2623_322,2623,0,0.0,0.0,0
2623_56,2623,0,1.0,0.0,0
2624_113,2624,1,0.0,1.0,0
2624_144,2624,1,0.0,1.0,0
2624_187,2624,0,0.0,1.0,0
2624_204,2624,0,0,1,0
2624_240,2624,0,0.0,1.0,0
2624_50,2624,0,0.0,0.0,0
2624_8,2624,1,0.0,1.0,0
2624_90,2624,0,0.0,1.0,0
2625_1,2625,0,0.0,0.0,1
2625_109,2625,0,1.0,0.0,1
2625_140,2625,0,0.0,0.0,1
2625_45,2625,0,0.0,0.0,1
2625_51,2625,0,0.0,0.0,1
2625_78,2625,0,0.0,0.0,1
2625_80,2625,0,0.0,0.0,1
2626_104,2626,0,0.0,0.0,1
2626_156,2626,1,0.0,1.0,0
2626_188,2626,0,0.0,0.0,1
2626_223,2626,0,0,1,0
2626_230,2626,1,0.0,1.0,0
2626_24,2626,0,0.0,0.0,1
2626_260,2626,1,1.0,1.0,0
2626_37,2626,0,0.0,0.0,1
2626_38,2626,0,0,0,0
2626_83,2626,0,0,1,0
2627_133,2627,0,0,0,1
2627_235,2627,0,0.0,1.0,0
2627_30,2627,0,0.0,0.0,1
2627_317,2627,0,0.0,0.0,1
2627_339,2627,0,0.0,0.0,1
2627_38,2627,0,0.0,0.0,0
2627_48,2627,1,0.0,0.0,0
2627_84,2627,0,0.0,0.0,1
2628_189,2628,0,1.0,1.0,1
2628_233,2628,0,0.0,0.0,0
2628_267,2628,1,0.0,1.0,0
2628_30,2628,0,0.0,1.0,0
2628_301,2628,1,0.0,1.0,0
2628_349,2628,1,0.0,1.0,0
2628_366,2628,0,0.0,1.0,1
2628_78,2628,0,0,1,0
2629_114,2629,0,0,1,0
2629_157,2629,0,0,1,0
2629_246,2629,1,1,1,0
2629_323,2629,0,1.0,0.0,0
2629_339,2629,0,0.0,0.0,0
2629_345,2629,0,0.0,1.0,0
2629_393,2629,0,1.0,1.0,1
2629_417,2629,0,0.0,0.0,1
2629_475,2629,0,0.0,0.0,1
2629_55,2629,1,0.0,1.0,0
2629_65,2629,1,1,0,0
2632_200,2632,0,0,0,1
2632_234,2632,0,0.0,1.0,0
2632_30,2632,0,0.0,0.0,1
2632_304,2632,0,0.0,0.0,0
2632_320,2632,0,0.0,0.0,0
2632_38,2632,1,1.0,0.0,0
2632_48,2632,0,0.0,0.0,1
2632_86,2632,1,0.0,0.0,1
2632_90,2632,0,0,0,0
2633_110,2633,0,1.0,1.0,0
2633_132,2633,0,0.0,1.0,0
2633_134,2633,1,1.0,1.0,0
2633_160,2633,1,1,1,0
2633_170,2633,1,0.0,1.0,0
2633_44,2633,1,0.0,1.0,0
2633_78,2633,1,1.0,1.0,0
2633_90,2633,1,1.0,0.0,1
2634_111,2634,0,0.0,1.0,0
2634_117,2634,0,0.0,1.0,0
2634_123,2634,0,0.0,0.0,0
2634_17,2634,1,0.0,1.0,0
2634_182,2634,0,0.0,1.0,0
2634_49,2634,1,0.0,1.0,0
2634_510,2634,0,0.0,0.0,0
2635_0,2635,0,0.0,0.0,1
2635_118,2635,1,0.0,1.0,0
2635_148,2635,0,0.0,1.0,0
2635_48,2635,0,0.0,1.0,0
2635_57,2635,1,0,1,0
2635_59,2635,0,0.0,1.0,0
2635_85,2635,0,0.0,0.0,1
2635_87,2635,0,0.0,1.0,0
2636_109,2636,0,0.0,1.0,0
2636_148,2636,1,0,1,0
2636_166,2636,0,0.0,0.0,1
2636_208,2636,0,0.0,1.0,1
2636_220,2636,0,0,1,0
2636_254,2636,0,0.0,0.0,1
2636_301,2636,0,1.0,0.0,1
2636_78,2636,0,1.0,1.0,0
2636_80,2636,1,1.0,1.0,0
2637_12,2637,0,0.0,1.0,0
2637_26,2637,1,0.0,0.0,0
2637_52,2637,0,0.0,1.0,0
2637_60,2637,1,0.0,1.0,0
2637_66,2637,0,1.0,0.0,0
2637_72,2637,0,0.0,0.0,1
2637_8,2637,0,0.0,1.0,1
2639_115,2639,0,0.0,1.0,0
2639_147,2639,0,1.0,0.0,1
2639_26,2639,0,0.0,1.0,0
2639_260,2639,0,0,0,0
2639_264,2639,0,0.0,0.0,0
2639_298,2639,0,0.0,0.0,1
2639_64,2639,0,0.0,0.0,0
2639_94,2639,0,0.0,1.0,0
2640_1,2640,0,0.0,0.0,1
2640_100,2640,1,0.0,1.0,0
2640_11,2640,0,0.0,1.0,0
2640_116,2640,0,0.0,0.0,1
2640_27,2640,0,0.0,1.0,0
2640_70,2640,0,0.0,0.0,1
2640_86,2640,0,0.0,0.0,0
2641_162,2641,1,0.0,1.0,0
2641_18,2641,0,0.0,0.0,0
2641_234,2641,1,1,1,0
2641_312,2641,1,0.0,0.0,0
2641_441,2641,0,0,1,0
2641_469,2641,0,0.0,1.0,1
2641_557,2641,0,0,1,0
2641_559,2641,1,0.0,0.0,0
2641_599,2641,1,0.0,1.0,0
2641_628,2641,0,0.0,0.0,1
2642_244,2642,0,0.0,0.0,1
2642_283,2642,0,0.0,0.0,0
2642_296,2642,0,0.0,0.0,1
2642_330,2642,1,0.0,1.0,0
2642_336,2642,1,0.0,1.0,0
2642_61,2642,0,1.0,1.0,0
2642_63,2642,0,0.0,1.0,0
2643_162,2643,0,0.0,1.0,0
2643_20,2643,0,0.0,1.0,0
2643_222,2643,1,1.0,1.0,0
2643_337,2643,1,0,0,0
2643_390,2643,0,0.0,1.0,1
2643_433,2643,0,0,1,0
2643_53,2643,0,0.0,1.0,0
2643_550,2643,0,0,1,0
2643_573,2643,0,0.0,0.0,0
2643_625,2643,1,1.0,1.0,0
2643_81,2643,0,0,0,0
2644_130,2644,0,0.0,1.0,0
2644_144,2644,0,0,0,0
2644_158,2644,0,0,0,0
2644_23,2644,0,0.0,0.0,0
2644_237,2644,0,0,0,1
2644_243,2644,1,0.0,0.0,0
2644_260,2644,1,1.0,1.0,0
2644_297,2644,1,1,0,0
2644_394,2644,0,0.0,0.0,1
2644_415,2644,0,0,0,1
2644_494,2644,0,0.0,0.0,1
2644_528,2644,0,0.0,0.0,1
2645_0,2645,0,0.0,1.0,1
2645_102,2645,0,0.0,1.0,0
2645_126,2645,1,0.0,0.0,0
2645_20,2645,0,0.0,1.0,0
2645_36,2645,1,0.0,1.0,0
2645_56,2645,0,0.0,1.0,0
2645_58,2645,1,1,1,0
2645_8,2645,0,0.0,1.0,0
2648_0,2648,0,0.0,0.0,1
2648_114,2648,1,1,1,0
2648_118,2648,0,1.0,0.0,0
2648_146,2648,1,0.0,1.0,0
2648_156,2648,1,0.0,1.0,0
2648_20,2648,0,0.0,1.0,0
2648_24,2648,1,1.0,1.0,0
2648_47,2648,0,1.0,1.0,0
2649_0,2649,0,0.0,0.0,1
2649_10,2649,0,0.0,1.0,0
2649_108,2649,0,0.0,0.0,1
2649_122,2649,1,0.0,1.0,0
2649_124,2649,0,0.0,0.0,0
2649_32,2649,0,0.0,0.0,1
2649_91,2649,1,1.0,1.0,1
2650_107,2650,0,0.0,0.0,0
2650_109,2650,0,0.0,0.0,0
2650_136,2650,0,1.0,1.0,0
2650_195,2650,0,0.0,1.0,0
2650_208,2650,0,0,0,0
2650_212,2650,0,0,0,0
2650_37,2650,0,0.0,1.0,1
2650_60,2650,1,0.0,0.0,0
2650_77,2650,0,0.0,0.0,0
2651_277,2651,0,0.0,1.0,0
2651_283,2651,0,0.0,0.0,0
2651_320,2651,1,0.0,1.0,0
2651_426,2651,0,0.0,1.0,1
2651_469,2651,0,0.0,0.0,0
2651_506,2651,0,0.0,0.0,1
2651_576,2651,1,0,1,0
2651_66,2651,0,0.0,1.0,0
2652_129,2652,0,0.0,0.0,1
2652_150,2652,0,0.0,0.0,1
2652_18,2652,1,0.0,1.0,0
2652_214,2652,1,1.0,1.0,0
2652_238,2652,0,0.0,0.0,1
2652_31,2652,0,0.0,1.0,0
2652_333,2652,1,0,1,0
2652_346,2652,0,0,1,0
2652_93,2652,0,0.0,1.0,0
2653_115,2653,0,0.0,1.0,0
2653_117,2653,0,0.0,1.0,0
2653_158,2653,0,0.0,1.0,1
2653_162,2653,1,1.0,1.0,0
2653_49,2653,1,0.0,1.0,0
2653_78,2653,1,0.0,1.0,0
2653_90,2653,0,0,1,0
2653_96,2653,0,0.0,0.0,1
2654_0,2654,0,0.0,0.0,1
2654_26,2654,0,0.0,0.0,1
2654_74,2654,0,0.0,0.0,1
2654_8,2654,0,0.0,1.0,1
2654_83,2654,1,0.0,1.0,0
2654_93,2654,0,1.0,0.0,1
2654_94,2654,0,0.0,0.0,1
2655_184,2655,0,0.0,0.0,1
2655_195,2655,0,0.0,1.0,0
2655_262,2655,0,0.0,1.0,0
2655_274,2655,1,1.0,1.0,0
2655_318,2655,0,0.0,1.0,0
2655_60,2655,0,0.0,1.0,1
2655_92,2655,1,0.0,1.0,0
2655_98,2655,1,1,1,0
2656_116,2656,0,0.0,0.0,1
2656_121,2656,0,0.0,0.0,1
2656_184,2656,0,0.0,0.0,1
2656_213,2656,1,0.0,1.0,0
2656_34,2656,0,0,0,0
2656_40,2656,0,0.0,1.0,1
2656_75,2656,0,1.0,1.0,0
2656_88,2656,0,0.0,0.0,0
2657_11,2657,0,0.0,0.0,1
2657_306,2657,0,0.0,0.0,1
2657_346,2657,0,0.0,1.0,0
2657_367,2657,1,0.0,1.0,0
2657_389,2657,0,0.0,1.0,0
2657_414,2657,0,1.0,1.0,0
2657_44,2657,0,0.0,0.0,1
2657_66,2657,1,0,0,0
2658_106,2658,1,0.0,0.0,0
2658_137,2658,0,0.0,0.0,1
2658_179,2658,0,0.0,0.0,1
2658_39,2658,0,0.0,0.0,1
2658_5,2658,0,0.0,0.0,1
2658_73,2658,1,0.0,1.0,0
2658_88,2658,0,0.0,1.0,1
2659_143,2659,0,0.0,0.0,0
2659_159,2659,0,0.0,0.0,1
2659_171,2659,0,0.0,0.0,1
2659_195,2659,0,0.0,1.0,0
2659_199,2659,1,0.0,0.0,0
2659_236,2659,0,0.0,1.0,0
2659_269,2659,0,0,1,0
2659_59,2659,1,0.0,1.0,0
2660_171,2660,1,1.0,1.0,0
2660_22,2660,0,1.0,0.0,1
2660_257,2660,0,0.0,1.0,0
2660_270,2660,1,0.0,1.0,0
2660_28,2660,0,0.0,0.0,0
2660_37,2660,1,0.0,1.0,0
2660_66,2660,0,0.0,0.0,0
2660_7,2660,0,0,0,0
2661_123,2661,0,0.0,1.0,1
2661_14,2661,0,0,1,0
2661_173,2661,0,0.0,1.0,1
2661_33,2661,0,0.0,0.0,1
2661_49,2661,1,0,1,0
2661_55,2661,1,0.0,0.0,0
2661_71,2661,1,0.0,1.0,0
2661_95,2661,0,0.0,1.0,0
2661_97,2661,1,0.0,1.0,1
2662_16,2662,0,1.0,1.0,0
2662_18,2662,1,1.0,1.0,0
2662_31,2662,0,0.0,0.0,0
2662_35,2662,1,0.0,1.0,0
2662_47,2662,0,0.0,1.0,0
2662_55,2662,1,0.0,1.0,0
2662_59,2662,0,0.0,1.0,1
2667_128,2667,0,0.0,0.0,1
2667_129,2667,0,0.0,0.0,1
2667_149,2667,0,0.0,0.0,1
2667_20,2667,0,0.0,0.0,1
2667_78,2667,0,0.0,0.0,1
2667_8,2667,1,1.0,1.0,0
2667_87,2667,0,0.0,0.0,1
2670_143,2670,1,0.0,1.0,0
2670_18,2670,1,1.0,1.0,0
2670_182,2670,1,1,1,0
2670_195,2670,0,0,0,0
2670_247,2670,0,0.0,1.0,1
2670_260,2670,0,0.0,0.0,1
2670_30,2670,1,0.0,1.0,0
2670_416,2670,1,1.0,1.0,0
2670_427,2670,0,0.0,0.0,1
2671_0,2671,0,0.0,0.0,1
2671_116,2671,1,1.0,1.0,0
2671_140,2671,0,0.0,1.0,0
2671_146,2671,1,1.0,1.0,0
2671_20,2671,0,0.0,0.0,1
2671_24,2671,1,0.0,1.0,0
2671_44,2671,1,1.0,1.0,0
2672_135,2672,0,0.0,0.0,0
2672_18,2672,1,1.0,1.0,0
2672_205,2672,0,1.0,1.0,1
2672_238,2672,0,0.0,0.0,1
2672_328,2672,0,0.0,1.0,0
2672_359,2672,0,0.0,1.0,0
2672_379,2672,0,0.0,0.0,0
2673_12,2673,0,0.0,0.0,0
2673_122,2673,1,0.0,1.0,0
2673_192,2673,1,1,1,0
2673_230,2673,0,0.0,1.0,0
2673_246,2673,1,0,0,0
2673_315,2673,1,0.0,0.0,0
2673_334,2673,1,1.0,0.0,0
2673_366,2673,0,0,0,0
2673_378,2673,0,0.0,0.0,1
2673_409,2673,1,1.0,0.0,0
2674_128,2674,0,0.0,0.0,0
2674_183,2674,1,0.0,1.0,0
2674_35,2674,1,1.0,1.0,0
2674_51,2674,1,0,1,0
2674_7,2674,1,1.0,1.0,0
2674_80,2674,0,0,0,0
2674_85,2674,0,0.0,0.0,0
2674_94,2674,0,0.0,0.0,1
2674_98,2674,0,0.0,0.0,1
2675_179,2675,0,0.0,1.0,0
2675_191,2675,0,0.0,1.0,0
2675_255,2675,1,0.0,1.0,0
2675_267,2675,0,0.0,0.0,1
2675_310,2675,1,1.0,0.0,0
2675_58,2675,0,0.0,0.0,1
2675_90,2675,0,0.0,0.0,1
2676_220,2676,0,0.0,1.0,0
2676_248,2676,0,0,1,0
2676_263,2676,0,0.0,1.0,0
2676_272,2676,0,0.0,0.0,1
2676_30,2676,1,1,1,0
2676_305,2676,0,0,0,0
2676_329,2676,0,0.0,0.0,1
2676_335,2676,1,0.0,1.0,0
2676_57,2676,1,0.0,1.0,0
2676_59,2676,1,1.0,1.0,0
2676_93,2676,0,0,0,0
2677_109,2677,1,0.0,0.0,0
2677_148,2677,0,0.0,1.0,0
2677_175,2677,1,0.0,1.0,0
2677_20,2677,0,0.0,0.0,1
2677_8,2677,1,0.0,1.0,0
2677_86,2677,1,1.0,1.0,0
2677_90,2677,0,0.0,1.0,0
2678_230,2678,1,1.0,1.0,0
2678_270,2678,0,0,1,0
2678_30,2678,0,1.0,1.0,0
2678_310,2678,0,0.0,1.0,0
2678_328,2678,0,1.0,1.0,0
2678_40,2678,1,1.0,1.0,0
2678_50,2678,1,0.0,1.0,0
2678_90,2678,0,0.0,0.0,1
2679_128,2679,0,0.0,1.0,1
2679_149,2679,0,0,1,0
2679_153,2679,0,0.0,1.0,0
2679_190,2679,1,0.0,1.0,0
2679_234,2679,0,0.0,0.0,1
2679_44,2679,0,0.0,0.0,1
2679_46,2679,0,0.0,1.0,0
2679_92,2679,0,0.0,0.0,0
2680_10,2680,0,0,1,0
2680_122,2680,0,0.0,0.0,1
2680_151,2680,0,0.0,0.0,1
2680_288,2680,0,1.0,1.0,1
2680_352,2680,0,0.0,0.0,1
2680_395,2680,0,0,0,0
2680_425,2680,1,0.0,1.0,0
2680_58,2680,0,0.0,1.0,0
2680_89,2680,1,0.0,0.0,0
2681_138,2681,0,1.0,1.0,1
2681_140,2681,0,1.0,0.0,1
2681_165,2681,0,1.0,1.0,1
2681_171,2681,0,0,1,0
2681_195,2681,0,0.0,1.0,0
2681_48,2681,0,0.0,1.0,1
2681_73,2681,1,0.0,1.0,0
2681_89,2681,1,1.0,1.0,0
2682_0,2682,0,0.0,0.0,1
2682_16,2682,0,0.0,1.0,1
2682_30,2682,0,0.0,1.0,0
2682_38,2682,0,0.0,1.0,0
2682_6,2682,0,0.0,1.0,0
2682_77,2682,0,0.0,0.0,0
2682_86,2682,0,0.0,1.0,0
2683_106,2683,1,1.0,1.0,0
2683_108,2683,1,0.0,0.0,0
2683_135,2683,0,0.0,0.0,1
2683_213,2683,0,0.0,0.0,1
2683_230,2683,0,0,0,0
2683_38,2683,0,0.0,1.0,0
2683_60,2683,1,0.0,0.0,0
2683_75,2683,0,0.0,1.0,0
2684_162,2684,0,0.0,1.0,0
2684_243,2684,0,0.0,0.0,1
2684_280,2684,1,0.0,0.0,1
2684_335,2684,1,0.0,0.0,0
2684_426,2684,0,0.0,1.0,0
2684_485,2684,0,0.0,0.0,1
2684_93,2684,0,1.0,1.0,0
2686_142,2686,0,0.0,1.0,0
2686_196,2686,0,0.0,0.0,1
2686_235,2686,0,0.0,0.0,0
2686_30,2686,0,1.0,0.0,1
2686_325,2686,0,0.0,1.0,0
2686_381,2686,1,0.0,0.0,0
2686_60,2686,1,1.0,0.0,0
2687_137,2687,0,0.0,1.0,0
2687_182,2687,0,0,0,1
2687_19,2687,0,0.0,0.0,1
2687_239,2687,1,0.0,1.0,0
2687_252,2687,1,0.0,1.0,0
2687_30,2687,0,0.0,0.0,1
2687_389,2687,0,0,0,0
2687_4,2687,0,0,0,1
2687_422,2687,1,1.0,1.0,0
2687_433,2687,0,0.0,0.0,0
2688_118,2688,0,0.0,1.0,1
2688_168,2688,0,0.0,0.0,0
2688_189,2688,0,0.0,0.0,1
2688_194,2688,0,0.0,1.0,1
2688_262,2688,0,1.0,1.0,1
2688_28,2688,0,0.0,0.0,1
2688_33,2688,1,0.0,1.0,0
2689_153,2689,0,0.0,1.0,0
2689_18,2689,0,0.0,1.0,0
2689_181,2689,1,1,0,0
2689_210,2689,0,0,1,0
2689_289,2689,1,1.0,1.0,0
2689_436,2689,0,0.0,0.0,0
2689_526,2689,0,0.0,1.0,0
2689_560,2689,0,0.0,0.0,1
2689_580,2689,1,0.0,0.0,0
2690_125,2690,0,1.0,1.0,1
2690_157,2690,0,0.0,0.0,1
2690_217,2690,0,0.0,0.0,1
2690_251,2690,0,0.0,0.0,1
2690_265,2690,1,0.0,0.0,0
2690_44,2690,0,1.0,1.0,0
2690_83,2690,1,1.0,1.0,0
2691_121,2691,1,0.0,1.0,0
2691_17,2691,0,0.0,0.0,1
2691_29,2691,1,0.0,1.0,0
2691_349,2691,1,1.0,0.0,0
2691_360,2691,1,0.0,1.0,0
2691_392,2691,1,1.0,1.0,0
2691_49,2691,0,0.0,1.0,0
2692_15,2692,1,0.0,0.0,0
2692_180,2692,1,0.0,1.0,1
2692_266,2692,1,0.0,1.0,0
2692_367,2692,0,0.0,0.0,1
2692_398,2692,0,0.0,1.0,0
